x,y
-10.0,-650.3285846988767
-9.899497487437186,-694.8016554775256
-9.798994974874372,-597.5219771280359
-9.698492462311558,-491.6407856385127
-9.597989949748744,-649.3463384025928
-9.49748743718593,-631.6631701320769
-9.396984924623116,-432.97486479549667
-9.296482412060302,-497.1244982884209
-9.195979899497488,-604.1093421493036
-9.095477386934673,-486.5188935901508
-8.99497487437186,-571.0456782099965
-8.894472361809045,-555.5188663990646
-8.793969849246231,-469.30157167823137
-8.693467336683417,-669.6846113191395
-8.592964824120603,-636.0109928951388
-8.492462311557789,-505.21137467658076
-8.391959798994975,-536.0268897589681
-8.291457286432161,-389.3748988496562
-8.190954773869347,-497.94954700180006
-8.090452261306533,-535.0136244267625
-7.989949748743719,-234.1400542939131
-7.889447236180905,-390.48675472305973
-7.788944723618091,-348.6399688356755
-7.688442211055277,-485.6276982438211
-7.5879396984924625,-385.6246226271687
-7.4874371859296485,-308.397896536228
-7.386934673366834,-423.16060790861997
-7.28643216080402,-259.32678686382997
-7.185929648241206,-346.05699464133943
-7.085427135678392,-304.5171905451242
-6.984924623115578,-325.12827421657136
-6.884422110552764,-69.59165402829211
-6.78391959798995,-246.28007104247456
-6.683417085427136,-341.05828870392895
-6.582914572864322,-143.6324775340621
-6.482412060301508,-338.8109869201312
-6.381909547738694,-186.91675039002902
-6.28140703517588,-395.08039958100693
-6.180904522613066,-323.4730132666682
-6.080402010050252,-162.73700440120126
-5.979899497487437,-100.56984257357524
-5.879396984924623,-149.49465255905795
-5.7788944723618085,-170.62985108797542
-5.6783919597989945,-181.82445119155602
-5.57788944723618,-292.4278106114466
-5.477386934673366,-209.63098806107416
-5.376884422110552,-176.98778021552585
-5.276381909547738,-18.692351192865388
-5.175879396984924,-83.72370489660837
-5.07537688442211,-288.26775331813485
-4.974874371859296,-73.62774320672003
-4.874371859296482,-138.80792353432196
-4.773869346733668,-162.44355839815142
-4.673366834170854,-28.220454432930076
-4.57286432160804,18.89312736229911
-4.472361809045226,13.923474287005291
-4.371859296482412,-158.29992839745813
-4.271356783919598,-100.64593237037825
-4.1708542713567835,-32.11470516066741
-4.0703517587939695,36.63032154351893
-3.9698492462311554,-104.688501719087
-3.8693467336683414,-71.34456081115026
-3.7688442211055273,-159.57739874617312
-3.6683417085427132,-164.88440949125197
-3.567839195979899,39.51742733558573
-3.467336683417085,97.26892350334283
-3.366834170854271,-42.321487137156154
-3.266331658291457,68.32499346299676
-3.165829145728643,7.088104563553628
-3.065326633165829,-90.7710098308693
-2.964824120603015,12.563700390972848
-2.8643216080402008,132.7807267906304
-2.7638190954773867,-22.17980191586762
-2.6633165829145726,140.16874642859256
-2.5628140703517586,-276.0896582549694
-2.4623115577889445,70.13751180686754
-2.3618090452261304,-1.400639229192297
-2.2613065326633164,-38.17065970586708
-2.1608040201005023,2.6326486578609476
-2.0603015075376883,-203.67970506854724
-1.9597989949748733,-25.372221827559144
-1.8592964824120592,33.72421530321361
-1.7587939698492452,147.12360990701276
-1.6582914572864311,-51.265267574927826
-1.557788944723617,-79.15071022477417
-1.457286432160803,-47.42776603549114
-1.356783919597989,95.2528762516764
-1.2562814070351749,37.4709849598108
-1.1557788944723608,-47.57540806284296
-1.0552763819095468,57.456668206638625
-0.9547738693467327,16.494612126751
-0.8542713567839186,104.23895371086002
-0.7537688442211046,-62.30954664178154
-0.6532663316582905,-24.412387748903672
-0.5527638190954764,-30.459122707108023
-0.4522613065326624,-137.25908952777604
-0.3517587939698483,38.991038109093246
-0.25125628140703427,35.72008062947453
-0.1507537688442202,10.31342543001009
-0.05025125628140614,-13.514078418265532
0.05025125628140792,-131.491809879322
0.15075376884422198,-31.957518837582853
0.25125628140703604,-24.138523939948513
0.3517587939698501,-70.10167432133802
0.45226130653266416,-6.03913760958323
0.5527638190954782,50.431201716542034
0.6532663316582923,198.55773560986674
0.7537688442211063,27.28934865515651
0.8542713567839204,35.4614662106196
0.9547738693467345,2.1221786650869863
1.0552763819095485,-182.46147939407157
1.1557788944723626,6.604700729586378
1.2562814070351767,15.11417510561117
1.3567839195979907,255.2480963491409
1.4572864321608048,-10.478769782514622
1.5577889447236188,38.74925858360416
1.658291457286433,4.96734654780213
1.758793969849247,-108.57543410832662
1.859296482412061,122.44138966142367
1.959798994974875,83.23508790966727
2.060301507537689,87.04663910491433
2.160804020100503,-83.07161253691459
2.2613065326633173,148.0953268142271
2.3618090452261313,-132.39232809066652
2.4623115577889454,66.4865351801978
2.5628140703517595,226.88864659022101
2.6633165829145735,-91.1310342435718
2.7638190954773876,-48.587358925506486
2.8643216080402016,18.170713267586642
2.9648241206030157,-41.93243351618912
3.0653266331658298,-146.39221820823943
3.165829145728644,15.841898702032731
3.266331658291458,-96.87776505423291
3.366834170854272,57.13742870651306
3.467336683417086,-81.67703877432001
3.5678391959799,165.81068929210605
3.668341708542714,-66.88850571297507
3.768844221105528,-20.078997326839378
3.8693467336683423,94.24300830033609
3.9698492462311563,-109.35416586004581
4.07035175879397,37.39913086786128
4.170854271356784,146.37122231768612
4.2713567839195985,-144.00158377300983
4.371859296482413,36.388947095465944
4.472361809045227,45.18473644543178
4.572864321608041,98.744759649684
4.673366834170855,-101.66841803770376
4.773869346733669,-108.45361709960542
4.874371859296483,77.45584796357433
4.974874371859297,56.737107406388446
5.075376884422111,53.97522074074401
5.175879396984925,65.57144467462001
5.276381909547739,-34.95872256470267
5.376884422110553,58.50572848070698
5.477386934673367,66.94674402294947
5.577889447236181,-31.31093297028786
5.678391959798995,229.31499175066335
5.778894472361809,92.86582964955471
5.8793969849246235,-70.76810466757279
5.9798994974874375,117.03506943629729
6.080402010050253,-42.93019344991103
6.180904522613066,136.5485458804358
6.2814070351758815,177.14864772754171
6.381909547738694,-17.180199846739697
6.48241206030151,164.97757036929147
6.582914572864322,113.826004343513
6.683417085427138,158.82095605667064
6.78391959798995,270.5233863861074
6.884422110552766,60.699589693827846
6.984924623115578,14.427308595457447
7.085427135678394,5.583261823213434
7.185929648241206,17.86175751502715
7.286432160804022,96.81804322099028
7.386934673366834,143.90923217369732
7.48743718592965,142.91237298724826
7.5879396984924625,203.5973596064213
7.688442211055278,128.00449427932003
7.788944723618091,278.0755573898872
7.8894472361809065,112.46993058068054
7.989949748743719,417.3646598952311
8.090452261306535,214.52831789981408
8.190954773869347,73.06442337775849
8.291457286432163,58.71732657215661
8.391959798994975,221.2910621780531
8.49246231155779,158.14867876698077
8.592964824120603,259.5630811787486
8.693467336683419,243.3748519747885
8.793969849246231,196.87928473134033
8.894472361809047,127.81996485525855
8.99497487437186,69.58089449783955
9.095477386934675,185.21256715708535
9.195979899497488,324.53759774030834
9.296482412060303,269.57900466574625
9.396984924623116,133.10896578066064
9.497487437185931,284.75849654425906
9.597989949748744,315.9770946012314
9.69849246231156,199.31500349314564
9.798994974874372,313.5821314622051
9.899497487437188,314.7958951899068
10.0,205.70297021693767
